Date Range,28 Mar. 2017 - 27 Apr. 2017
Date & time,User,Campaign,Ad group,Changes
02/04/2017 3:23:49 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""promote web page on google"": Max. CPC changed from default ($25.00) to $36.00"
02/04/2017 3:23:49 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""promote web page on google"""
02/04/2017 3:23:48 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword max. CPC increased
  ""how to start online advertisement or seo for website"": Max. CPC changed from default ($25.00) to $26.00"
02/04/2017 3:23:48 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword added
  ""how to start online advertisement or seo for website"""
02/04/2017 3:23:47 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""why is google showing all my web searches"": Max. CPC changed from default ($5.00) to $40.00"
02/04/2017 3:23:47 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""why is google showing all my web searches"""
02/04/2017 3:23:46 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to develop my website"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:23:46 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to develop my website"""
02/04/2017 3:23:45 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to make my website popular on google"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:23:45 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to make my website popular on google"""
02/04/2017 3:23:43 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make your website search engine optimized"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:23:43 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make your website search engine optimized"""
02/04/2017 3:23:41 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get maximum exposure for your website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:23:41 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get maximum exposure for your website"""
02/04/2017 3:23:40 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get on tge first oage if goigke"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:23:39 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get on tge first oage if goigke"""
02/04/2017 3:23:38 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how can i put my website on google"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:23:37 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how can i put my website on google"""
02/04/2017 3:23:37 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to get on google maps"": Max. CPC changed from default ($5.00) to $15.00"
02/04/2017 3:23:36 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to get on google maps"""
02/04/2017 3:23:35 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to crawl your website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:23:35 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to crawl your website"""
02/04/2017 3:23:34 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""get on first page of google"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:23:34 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""get on first page of google"""
02/04/2017 3:23:32 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to make your web page appear first on google"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:23:32 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to make your web page appear first on google"""
02/04/2017 3:23:31 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""promote your website online free"": Max. CPC changed from default ($25.00) to $38.00"
02/04/2017 3:23:30 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""promote your website online free"""
02/04/2017 3:23:29 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""getting traffic to my website"": Max. CPC changed from default ($22.70) to $32.00"
02/04/2017 3:23:29 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""getting traffic to my website"""
02/04/2017 3:23:27 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""make my website google news"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:23:27 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""make my website google news"""
02/04/2017 3:23:25 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to be the first page in google"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:23:25 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to be the first page in google"""
02/04/2017 3:23:24 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC decreased
  ""promoting website with google"": Max. CPC changed from default ($25.00) to $22.00"
02/04/2017 3:23:24 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""promoting website with google"""
02/04/2017 3:23:23 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""google first page"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:23:23 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""google first page"""
02/04/2017 3:23:22 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website on google for free"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:23:22 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website on google for free"""
02/04/2017 3:23:21 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""check my website traffic"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:23:20 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""check my website traffic"""
02/04/2017 3:23:20 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get on page one on google"": Max. CPC changed from default ($25.00) to $39.00"
02/04/2017 3:23:19 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get on page one on google"""
02/04/2017 3:23:18 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC decreased
  ""promotional website"": Max. CPC changed from default ($25.00) to $18.00"
02/04/2017 3:23:18 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""promotional website"""
02/04/2017 3:23:17 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get the first page on google"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:23:17 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get the first page on google"""
02/04/2017 3:23:16 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""making my website visible to google"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:23:16 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""making my website visible to google"""
02/04/2017 3:23:15 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword max. CPC decreased
  ""advertise website for free"": Max. CPC changed from default ($25.00) to $15.00"
02/04/2017 3:23:15 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword added
  ""advertise website for free"""
02/04/2017 3:23:13 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""advetise my website"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:23:13 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""advetise my website"""
02/04/2017 3:23:12 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how do i increase traffics to my website"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:23:12 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how do i increase traffics to my website"""
02/04/2017 3:23:11 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""what make my web site unique"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:23:10 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""what make my web site unique"""
02/04/2017 3:23:10 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""get your website"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:23:09 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""get your website"""
02/04/2017 3:23:09 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""gauntrie first page google ranking australia"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:23:08 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""gauntrie first page google ranking australia"""
02/04/2017 3:23:07 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword max. CPC decreased
  ""biggest ad website"": Max. CPC changed from default ($25.00) to $15.00"
02/04/2017 3:23:07 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword added
  ""biggest ad website"""
02/04/2017 3:23:06 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""boost my website on google search"": Max. CPC changed from default ($5.00) to $40.00"
02/04/2017 3:23:06 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""boost my website on google search"""
02/04/2017 3:23:05 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""my website is not ranking in google"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:23:05 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""my website is not ranking in google"""
02/04/2017 3:23:03 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""my website and google"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:23:02 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""my website and google"""
02/04/2017 3:23:01 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website on google"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:23:01 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website on google"""
02/04/2017 3:23:00 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to keep your website on top"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:23:00 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to keep your website on top"""
02/04/2017 3:22:59 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to increase web traffic to my website"": Max. CPC changed from default ($22.70) to $32.00"
02/04/2017 3:22:59 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to increase web traffic to my website"""
02/04/2017 3:22:57 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to add ecommerce to my website"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:22:56 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to add ecommerce to my website"""
02/04/2017 3:22:55 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to get google first page"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:22:55 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to get google first page"""
02/04/2017 3:22:53 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to check my website front page keyword"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:22:53 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to check my website front page keyword"""
02/04/2017 3:22:52 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to generate traffic to your website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:22:52 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to generate traffic to your website"""
02/04/2017 3:22:51 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how do i improve seo on my website"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:22:51 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how do i improve seo on my website"""
02/04/2017 3:22:50 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""how to be on top of the google search"": Max. CPC changed from default ($25.00) to $36.00"
02/04/2017 3:22:50 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""how to be on top of the google search"""
02/04/2017 3:22:49 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to have your website show up on google"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:22:49 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to have your website show up on google"""
02/04/2017 3:22:48 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website first in google"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:22:48 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website first in google"""
02/04/2017 3:22:46 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to drive traffic to your website"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:22:46 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to drive traffic to your website"""
02/04/2017 3:22:45 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make my website secured"": Max. CPC changed from default ($22.70) to $32.00"
02/04/2017 3:22:45 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make my website secured"""
02/04/2017 3:22:43 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""free health calculators for your website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:22:43 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""free health calculators for your website"""
02/04/2017 3:22:42 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""mywebsite"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:22:42 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""mywebsite"""
02/04/2017 3:22:41 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to market yout website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:22:41 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to market yout website"""
02/04/2017 3:22:40 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""rank first page google free"": Max. CPC changed from default ($25.00) to $42.00"
02/04/2017 3:22:40 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""rank first page google free"""
02/04/2017 3:22:39 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website top on google search"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:22:38 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website top on google search"""
02/04/2017 3:22:38 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website seen"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:22:37 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website seen"""
02/04/2017 3:22:36 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""http bit ly create my website"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:22:35 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""http bit ly create my website"""
02/04/2017 3:22:34 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get links to your website"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:22:34 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get links to your website"""
02/04/2017 3:22:33 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword max. CPC increased
  ""seo website analysis"": Max. CPC changed from default ($25.00) to $38.00"
02/04/2017 3:22:33 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword added
  ""seo website analysis"""
02/04/2017 3:22:32 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website on google search"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:22:32 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website on google search"""
02/04/2017 3:22:31 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make your website popular for free"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:22:31 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make your website popular for free"""
02/04/2017 3:22:29 AM,wme.cameron@gmail.com,Website,Promote - my web site,"1 phrase match keyword max. CPC increased
  ""advertise my website in america"": Max. CPC changed from default ($25.00) to $30.00"
02/04/2017 3:22:29 AM,wme.cameron@gmail.com,Website,Promote - my web site,"1 phrase match keyword added
  ""advertise my website in america"""
02/04/2017 3:22:28 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""how to stay on first page of google"": Max. CPC changed from default ($25.00) to $47.00"
02/04/2017 3:22:28 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""how to stay on first page of google"""
02/04/2017 3:22:27 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""why my website not indexed in google"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:22:27 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""why my website not indexed in google"""
02/04/2017 3:22:26 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to get your website noticed"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:22:26 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to get your website noticed"""
02/04/2017 3:22:24 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make your website appear on google search first"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:22:24 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make your website appear on google search first"""
02/04/2017 3:22:23 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""company that manages your website"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:22:23 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""company that manages your website"""
02/04/2017 3:22:21 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword max. CPC increased
  ""advertise business on search engines"": Max. CPC changed from default ($25.00) to $36.00"
02/04/2017 3:22:21 AM,wme.cameron@gmail.com,Website,Promote - website,"1 phrase match keyword added
  ""advertise business on search engines"""
02/04/2017 3:22:20 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to make my website visible on google"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:22:20 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to make my website visible on google"""
02/04/2017 3:22:19 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make your website google searchable"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:22:18 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make your website google searchable"""
02/04/2017 3:22:17 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""add all your website versions"": Max. CPC changed from default ($22.70) to $26.00"
02/04/2017 3:22:17 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""add all your website versions"""
02/04/2017 3:22:15 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""pay for your website to be at the top"": Max. CPC changed from default ($22.70) to $33.00"
02/04/2017 3:22:15 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""pay for your website to be at the top"""
02/04/2017 3:22:14 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to create a pop up on my website"": Max. CPC changed from default ($22.70) to $30.00"
02/04/2017 3:22:14 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to create a pop up on my website"""
02/04/2017 3:22:13 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC decreased
  ""i need a dropbox for client details on my website"": Max. CPC changed from default ($22.70) to $22.00"
02/04/2017 3:22:12 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""i need a dropbox for client details on my website"""
02/04/2017 3:22:11 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword max. CPC decreased
  ""third party advertising web agreements"": Max. CPC changed from default ($25.00) to $10.00"
02/04/2017 3:22:11 AM,wme.cameron@gmail.com,Website,Promote - advertising my website,"1 phrase match keyword added
  ""third party advertising web agreements"""
02/04/2017 3:22:09 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""getting on the first page of google"": Max. CPC changed from default ($25.00) to $47.00"
02/04/2017 3:22:09 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""getting on the first page of google"""
02/04/2017 3:22:07 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""have my website show up on google"": Max. CPC changed from default ($5.00) to $43.00"
02/04/2017 3:22:06 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""have my website show up on google"""
01/04/2017 3:23:34 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""make your website as an ad"": Max. CPC changed from default ($22.70) to $33.00"
01/04/2017 3:23:34 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""make your website as an ad"""
01/04/2017 3:23:33 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""business landing page on first page google"": Max. CPC changed from default ($25.00) to $42.00"
01/04/2017 3:23:33 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""business landing page on first page google"""
01/04/2017 3:23:32 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to get my website on front page of google"": Max. CPC changed from default ($5.00) to $43.00"
01/04/2017 3:23:32 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to get my website on front page of google"""
01/04/2017 3:23:31 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""website page one google"": Max. CPC changed from default ($25.00) to $39.00"
01/04/2017 3:23:30 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""website page one google"""
01/04/2017 3:23:29 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword max. CPC decreased
  ""adding seo to website"": Max. CPC changed from default ($25.00) to $20.00"
01/04/2017 3:23:29 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword added
  ""adding seo to website"""
01/04/2017 3:23:27 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""get your website on google"": Max. CPC changed from default ($22.70) to $26.00"
01/04/2017 3:23:27 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""get your website on google"""
01/04/2017 3:23:26 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword max. CPC increased
  ""getting first page on google"": Max. CPC changed from default ($25.00) to $42.00"
01/04/2017 3:23:26 AM,wme.cameron@gmail.com,Website,Page One,"1 phrase match keyword added
  ""getting first page on google"""
01/04/2017 3:23:25 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword max. CPC increased
  ""seo website check"": Max. CPC changed from default ($25.00) to $38.00"
01/04/2017 3:23:25 AM,wme.cameron@gmail.com,Website,SEO,"1 phrase match keyword added
  ""seo website check"""
01/04/2017 3:23:23 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC decreased
  ""boost website on google"": Max. CPC changed from default ($22.70) to $15.00"
01/04/2017 3:23:23 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""boost website on google"""
01/04/2017 3:23:22 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""who can i get to verify my website"": Max. CPC changed from default ($22.70) to $30.00"
01/04/2017 3:23:21 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""who can i get to verify my website"""
01/04/2017 3:23:20 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to make ur website show in googke"": Max. CPC changed from default ($22.70) to $26.00"
01/04/2017 3:23:20 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to make ur website show in googke"""
01/04/2017 3:23:19 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""buy real traffic your website"": Max. CPC changed from default ($22.70) to $26.00"
01/04/2017 3:23:19 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""buy real traffic your website"""
01/04/2017 3:23:02 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""how to attract customers to your website"": Max. CPC changed from default ($22.70) to $26.00"
01/04/2017 3:23:01 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""how to attract customers to your website"""
01/04/2017 3:23:00 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword max. CPC increased
  ""how to rank my website on first page of google"": Max. CPC changed from default ($5.00) to $43.00"
01/04/2017 3:22:59 AM,wme.cameron@gmail.com,Website,Search Engine,"1 phrase match keyword added
  ""how to rank my website on first page of google"""
01/04/2017 3:22:58 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword max. CPC increased
  ""multiple clocks for your website"": Max. CPC changed from default ($22.70) to $33.00"
01/04/2017 3:22:58 AM,wme.cameron@gmail.com,Website,Website #2,"1 phrase match keyword added
  ""multiple clocks for your website"""
